university,user_id,user_name,number_tweets,friends_count,followers_count,created_at
ucscconcepcion,10965482395110370,aYlex0asis1399,10,64,17,Sat May 19 19:27:10 +0000 2012
uvalpochile,700465437355339136,Camrnflocoman,37,104,24,Tue Jun 09 04:30:18 +0000 2015
UFrontera,1202243095790542592,5c6ce765O1a4m9a,1,52,3,Mon Dec 15 22:12:27 +0000 2014
pucv_cl,9159688965279846,jViyX_vd0l8a,9501,252,62,Sat Aug 06 23:41:02 +0000 2011
pucv_cl,1231519189865887488,4lmehns,12,134,15,Fri Feb 11 03:06:07 +0000 2011
UFrontera,10479211760177792,abKsalton27,10,210,21,Sun Apr 08 02:10:48 +0000 2012
ucscconcepcion,1957112839912767,polyhenriqu7ez,25,138,9,Thu Jan 20 17:38:16 +0000 2011
pucv_cl,711711322453062144,glocapoyelte,5127,1669,740,Thu Aug 14 13:45:24 +0000 2008
pucv_cl,1264980447071884032,KMk7eOVhe9,246,1032,78,Wed Aug 03 02:33:31 +0000 2011
pucv_cl,1074526606501458,AientCMe,873,1777,773,Thu Mar 24 19:00:52 +0000 2016
uchile,8593776903776963,karAs_zepeda,40,78,14,Fri Feb 06 18:26:38 +0000 2015
pucv_cl,732322572716387200,Knladdin9,3165,1042,391,Fri Feb 05 23:37:39 +0000 2010
pucv_cl,23426213008492,wScxndplu,12130,1480,572,Fri Jan 01 00:43:52 +0000 2010
pucv_cl,968064178682534400,aorecQYlSe,2179,242,107,Sun Jun 27 22:41:42 +0000 2010
pucv_cl,1043400959264005504,waltini00pm,73,401,13,Sun Dec 20 03:41:57 +0000 2009
uchile,5661463132656387,leb38,2,50,0,Mon Dec 28 03:38:01 +0000 2015
pucv_cl,1315917445990970,tyvegan,2,28,4,Mon Apr 20 17:44:43 +0000 2015
pucv_cl,10241740891540298,ijtaWkfrex_,37,61,15,Thu Nov 05 12:01:23 +0000 2015
pucv_cl,9481305076880292,8urr,5891,469,368,Mon Jan 18 02:59:37 +0000 2010
udeconcepcion,1008633765286117376,Cal1,339,391,28,Thu Dec 05 01:14:50 +0000 2019
uvalpochile,2353213210111710,OeatBriUS2,171,467,21,Tue Mar 31 01:49:50 +0000 2020
udeconcepcion,2823830521538466,caaa4oledW1,13632,1385,1313,Thu Nov 04 08:22:14 +0000 2010
pucv_cl,1089585047081168896,roMsciolgos,8164,285,177,Wed Jul 08 19:16:11 +0000 2009
usantamaria,5340157441959717,Carlau40Q1,0,45,1,Tue Oct 22 04:36:07 +0000 2019
ucscconcepcion,10474266291638608,To0rr9esO3arOS,68,252,45,Tue Jun 19 15:48:38 +0000 2012
ucscconcepcion,4836651922608979,arosaEon,159,158,170,Sat Oct 24 20:27:14 +0000 2009
usantamaria,96681750147972,jlarna28Y5G,0,31,1,Sat Aug 18 02:15:19 +0000 2012
ubbchile,5693025735190718,Nicolle_TFer,499,1188,298,Thu Jun 28 02:08:44 +0000 2012
userena,5721169255645489,3NRabi,3,23,3,Sun Apr 01 15:36:05 +0000 2018
pucv_cl,7082062784288481,MXamiza,106,153,113,Thu Sep 08 03:39:20 +0000 2011
usach,6148959875746276,alzP77x7M,461,2637,139,Sun Apr 01 20:17:58 +0000 2012
pucv_cl,5854077547836822,tbrroLlaiV,113,131,21,Mon Jun 06 03:08:08 +0000 2011
uchile,6882494536201028,bndePhJAPaS,153,169,17,Sat Mar 31 03:21:50 +0000 2018
pucv_cl,3250851839655218,marcevAiub,323,214,48,Mon Mar 21 01:51:48 +0000 2011
ucatolica_chile,3082979979133310,AroRUu,1961,276,5742,Fri Jun 26 20:57:22 +0000 2015
usach,1498851470726964,FlexinggWH,0,8,0,Sun Apr 26 19:35:37 +0000 2020
uchile,2526739996693738,Bennjam6nRomn6,0,15,1,Tue May 26 05:29:18 +0000 2020
pucv_cl,1148554034846771200,RETEidiitadl,771,334,525,Fri Apr 28 09:44:56 +0000 2017
pucv_cl,7276866575556781,hCiwTM1,90,244,61,Fri Jul 09 03:29:47 +0000 2010
uchile,12142120952391048,ma1elOfe7,4,28,0,Sat Dec 17 21:51:57 +0000 2011
pucv_cl,9979847929355262,JIMEGOLDERGV,1,39,9,Fri Oct 22 01:36:56 +0000 2010
pucv_cl,7787871188912231,biJ1rrgasv,544,235,88,Wed Mar 03 02:08:56 +0000 2010
usach,735174546432230912,Rulombe,267,44,10,Mon Jul 29 14:34:48 +0000 2013
usach,785563820969798528,ueastE8nh2vmc,260,1559,159,Sun Aug 14 17:00:28 +0000 2011
pucv_cl,4736281720305605,sfapillia12,0,34,7,Mon Dec 21 18:14:35 +0000 2015
pucv_cl,11686014154584496,eizbets84a,102,1127,113,Sat Apr 09 17:11:41 +0000 2011
ubbchile,6788491078099742,profemPeL2,291,293,58,Wed Oct 12 12:06:49 +0000 2011
pucv_cl,9058345336552432,0lud0uker,16,73,9,Sat Feb 08 02:08:37 +0000 2014
pucv_cl,3326114535397981,0FQDkpiew,8550,4822,1324,Wed Apr 13 19:15:24 +0000 2016
pucv_cl,12370920533886724,_aiosH,785,942,251,Wed Oct 16 11:09:14 +0000 2013
uvalpochile,11347226670645352,na8lQenre,828,410,57,Wed Jun 08 05:24:46 +0000 2011
pucv_cl,7356276846919655,tvictor179x4,298,951,271,Sun Feb 28 21:56:07 +0000 2010
ucscconcepcion,11909995433540990,UiC2ignayEe,10143,1388,5529,Thu Jan 19 17:07:24 +0000 2012
pucv_cl,184183950092550,faDaaay,224,301,73,Sat Sep 07 04:22:36 +0000 2013
pucv_cl,51793079809843,lKiHereS_du,4533,639,4470,Fri Apr 08 12:28:19 +0000 2016
pucv_cl,9046572516858860,AgronoAmo_po,9,41,3,Sun Nov 06 19:53:32 +0000 2016
pucv_cl,898918963290433408,Murrey10,50,153,67,Sun Apr 13 03:28:46 +0000 2014
pucv_cl,8254244094548055,joUXtfasyeJ,33383,2112,2468,Tue Apr 21 05:57:50 +0000 2009
pucv_cl,12163205476618546,eebqa_pucv,67,127,196,Sat Oct 13 14:03:12 +0000 2012
pucv_cl,1178559873025374976,vrebaHueGrYnam,72,292,133,Wed Apr 04 18:57:35 +0000 2012
ubbchile,1166265510858263552,LncoJ3656,1,46,1,Sat Apr 25 05:59:35 +0000 2020
pucv_cl,10581313806366956,Pcrgiaosma,22414,4871,844,Sat Dec 06 23:33:38 +0000 2014
pucv_cl,10065411611113342,UgoUiiglRKr,288,520,68,Sat Mar 24 20:35:44 +0000 2012
ubbchile,1121042598783735,cKne0Ute,595,335,162,Tue Nov 03 14:58:20 +0000 2009
pucv_cl,4319154326481868,evaizthitopoiis,25,214,6,Sun Nov 13 14:21:08 +0000 2016
usach,3979378548701007,rXdjioXfin,4708,1474,506,Tue Aug 10 15:12:29 +0000 2010
usach,1240610353403481856,qichel68567a,0,118,1,Wed Mar 25 13:27:22 +0000 2020
pucv_cl,5638036561529884,qar55ytaMuni,8,25,20,Wed Sep 22 18:27:42 +0000 2010
ubbchile,7197692026617862,spDL_9fhJ,6109,1093,612,Tue Jul 03 03:44:59 +0000 2018
UFrontera,5379305601759570,cprBiiaQgtj,7,57,8,Sat Apr 04 08:27:35 +0000 2020
pucv_cl,1264640847214653440,tpvhvilGnrZca,34,95,10,Tue May 05 16:59:33 +0000 2020
pucv_cl,703105945263100288,bragvaviersa,48,44,18,Fri May 08 03:06:23 +0000 2015
userena,5195950918021469,7Iil_eBpBa,12109,4669,1093,Fri Feb 11 21:47:59 +0000 2011
pucv_cl,2088528974481842,Matiasrtisiem,6,195,19,Sun Mar 27 02:39:56 +0000 2011
pucv_cl,1561142974539896,ElizHendrson1,1,47,4,Thu May 31 17:55:48 +0000 2012
ubbchile,2270783903161221,aFrqnsP,0,224,5,Sat Oct 18 02:55:43 +0000 2014
pucv_cl,8187111170046317,rodrigopesNoadv,328,89,42,Tue Dec 21 11:11:30 +0000 2010
pucv_cl,848560469501771904,IAD_Chile,9310,5417,6860,Tue Sep 24 18:08:22 +0000 2013
pucv_cl,1140201484853157504,ricEvarez76,50,595,96,Sat Apr 07 08:45:24 +0000 2012
uchile,1402948658443983,riz6297461,807,865,407,Thu May 07 19:17:46 +0000 2020
pucv_cl,1264229971134067456,FbesrriaIcB,21,9,5,Tue Oct 20 16:08:18 +0000 2015
pucv_cl,10956553152085788,SXbaSvP,3418,2351,977,Tue Jan 18 01:35:10 +0000 2011
pucv_cl,7290461790821949,P2Uen4apKl4o,30,261,247,Mon Dec 30 20:37:10 +0000 2013
pucv_cl,455140173758481,gelVi3u8oz1,2,57,11,Fri Jun 23 02:40:08 +0000 2017
pucv_cl,895988353334497,prJ03,743,110,6637,Sat Dec 26 21:53:58 +0000 2009
pucv_cl,11434058369135798,jXn5ifer5_Mz,46,55,22,Sat Sep 03 19:07:34 +0000 2011
pucv_cl,11152992690893846,Paw9Mutsdc,457,291,47,Sun Jul 04 00:21:55 +0000 2010
udeconcepcion,2440934003505578,DGliaLmz2Uj,13,37,6,Wed Apr 22 14:31:34 +0000 2020
usach,4515503953217719,Alvgro8a5H38281,0,6,0,Mon May 27 01:39:01 +0000 2019
pucv_cl,6059219782866537,mnicaoLPio,2439,695,432,Tue Jan 19 21:43:12 +0000 2010
pucv_cl,12599789155734122,Sebas52062,0,20,1,Tue Sep 18 03:40:22 +0000 2018
pucv_cl,303956516722598,JuanVoVeryrazr,1081,136,86,Sat Jul 30 01:02:59 +0000 2011
pucv_cl,8255789112600755,ovzctovia_vega,5,51,4,Wed Jun 03 15:01:25 +0000 2015
udeconcepcion,8404879052245715,bPA_UdeFC,22,62,21,Sat May 02 02:39:59 +0000 2020
pucv_cl,10535298178812664,h0eKarim,35,32,3,Thu Jul 22 22:05:00 +0000 2010
pucv_cl,7874600217560889,MhDaHiG_,3,179,15,Sun Sep 12 04:04:57 +0000 2010
pucv_cl,6597029453620068,DecidoMbiBarrio,434,617,388,Mon Dec 05 21:04:52 +0000 2016
pucv_cl,949990886207126016,ghV_dzeaxeso,60,39,21,Fri Mar 19 13:48:14 +0000 2010
usantamaria,11309893268735330,CecilarioVeoF,16,35,10,Wed Dec 21 12:33:54 +0000 2011
pucv_cl,35425908607648,pricmartnez9,2,58,19,Thu Aug 13 14:56:07 +0000 2009
pucv_cl,12282083038832720,KaArenciyn_,9794,918,371,Sun Mar 08 20:37:21 +0000 2009
usantamaria,1264664489013867008,garriu2,91,250,18,Mon May 11 00:33:16 +0000 2020
pucv_cl,1667682060320355,a7gmbt9,1009,755,144,Sun Feb 28 21:47:21 +0000 2016
uvalpochile,3400624250752226,aNana_abroa,46,496,78,Thu Mar 12 14:25:13 +0000 2015
UFrontera,948335692820172544,slanDas,121,130,20,Mon Jan 07 02:41:40 +0000 2013
ucscconcepcion,4853093486173747,m6IWiIa,7,105,8,Sun Oct 20 21:03:47 +0000 2019
pucv_cl,1317553900960458,mTqta,131,487,69,Tue Jul 27 00:05:30 +0000 2010
pucv_cl,3311695948039767,8bWeroX_cl,714,3070,1352,Thu Nov 09 19:17:54 +0000 2017
pucv_cl,1196556953204417536,B3L_Sebk,5500,1006,200,Mon Dec 30 06:13:08 +0000 2013
pucv_cl,1147890827776406144,JY_8Ali_,6,49,5,Sat May 15 20:42:09 +0000 2010
pucv_cl,10897137957631020,panchFWul8,36,419,84,Fri Apr 17 15:22:03 +0000 2009
pucv_cl,1986769079943757,cJa8oeVpv,1040,453,55,Sun Jan 24 17:01:52 +0000 2010
ubbchile,1187245308761021440,tamipaaTdaf,254,89,59,Wed Feb 19 01:54:49 +0000 2020
pucv_cl,1182040075625961216,nachoplzO_D,26,63,9,Wed Feb 26 05:09:25 +0000 2020
pucv_cl,5988943445569154,PabJloAndrada,857,325,337,Sun Jul 19 22:37:26 +0000 2009
usantamaria,2272067748354626,vai8i6xt12YH,20,85,12,Sun Dec 05 18:10:07 +0000 2010
uvalpochile,3439758232518081,MarleneJ_QC,33,1080,19,Tue May 17 22:21:42 +0000 2011
pucv_cl,3210579726400152,marcAelquiroz7,31,534,77,Tue Jun 01 20:09:14 +0000 2010
udeconcepcion,12566026965309204,GserranJdepoz,7494,1772,1710,Mon Dec 01 12:20:27 +0000 2014
pucv_cl,6495683656551043,GKimjenr,111,88,15,Wed Feb 20 02:38:00 +0000 2013
pucv_cl,899176042053165952,diwUtal,893,4864,1881,Mon Aug 11 16:52:51 +0000 2014
usantamaria,3150767403259308,Fa6b_,5,56,1,Wed Apr 08 15:00:17 +0000 2020
userena,9987074291342032,LreUagox4alzp,485,1060,148,Wed Nov 25 19:28:29 +0000 2009
userena,792727051458444416,Ro8awo4897,0,22,0,Mon Mar 23 18:14:12 +0000 2020
pucv_cl,1160360519929485824,NicoBaSaaAX,12,312,76,Fri Dec 07 05:54:23 +0000 2012
usach,630700671718079,Eiqca4,261,284,14,Fri Nov 17 23:27:14 +0000 2017
pucv_cl,1217330030803325696,10582,126,261,26,Fri Jun 27 13:53:52 +0000 2014
UFrontera,753897794602034688,catatera,2958,2545,555,Tue Jan 19 17:50:40 +0000 2010
pucv_cl,1647379150120954,jJrndBdRoscCrY,51623,3060,1060,Tue Jan 12 02:03:07 +0000 2010
pucv_cl,9546927629041826,jor6eK,49,69,15,Fri May 30 03:39:24 +0000 2014
uchile,1196865885886832128,GelApePPlede10,11,50,1,Mon Oct 07 02:51:04 +0000 2019
pucv_cl,1799532335526327,Arvs3hSgucki,0,2,1,Fri Jun 07 02:36:33 +0000 2013
ubbchile,3759331447668656,_vWLmutew,782,1595,558,Thu Jan 10 21:28:05 +0000 2019
uchile,11134939285264844,LpmKasr,205,872,31,Tue May 07 21:40:21 +0000 2013
usantamaria,713155959744691968,viixnz,176,119,31,Mon Dec 12 11:38:10 +0000 2011
pucv_cl,874946582687655168,igncirvastorre,5711,2077,1324,Mon Sep 14 16:58:32 +0000 2015
pucv_cl,1148219012245180800,cLrceH90,86,928,84,Tue Sep 16 21:19:55 +0000 2014
ucscconcepcion,11344918674689158,pegotes9aFnda,474,1698,1974,Sun Sep 26 21:54:22 +0000 2010
pucv_cl,11436048330072006,ICIcR_HEBB,544,804,298,Tue Nov 30 17:44:20 +0000 2010
pucv_cl,1932694242733954,cTsutAianrab1,1491,797,252,Tue Aug 16 16:19:57 +0000 2011
pucv_cl,2087547838155089,KvsFeTaa,552,144,78,Thu Nov 08 14:59:50 +0000 2012
pucv_cl,8309063164748275,Carlitosway,9,149,20,Wed Jun 17 19:42:06 +0000 2009
pucv_cl,2866669121904380,am6BygrrblSs,27,184,25,Wed Feb 26 15:40:10 +0000 2014
pucv_cl,1245639804927505664,semaasdm4iTcR,2146,883,1528,Mon Jan 03 16:43:53 +0000 2011
udeconcepcion,1260895255720013568,EvlJu6tH0,0,103,0,Thu Aug 03 04:21:14 +0000 2017
usach,1049997351350503296,ric48poDlanc,1968,1042,260,Thu Aug 18 17:52:24 +0000 2011
pucv_cl,6421305463611904,sp9oZz,2573,558,256,Wed Apr 29 20:43:59 +0000 2009
pucv_cl,4929367450335342,jteaX,28,3707,189,Mon Oct 01 22:10:41 +0000 2018
pucv_cl,798684835035468800,gyraneQSqilf1,152,359,131,Sun Jul 22 00:20:19 +0000 2012
pucv_cl,4696139825997694,kD1c3_dekcaUm,743,1236,345,Thu May 17 13:54:15 +0000 2018
uchile,764837383707540608,joemkelizocn,3611,203,54,Tue Oct 29 15:43:38 +0000 2019
pucv_cl,9400997926113640,T8biasPorgki,1,98,14,Sat Sep 05 17:34:12 +0000 2015
pucv_cl,1735825353467074,OskYrilZo2u,156,1233,72,Wed Apr 17 23:12:08 +0000 2013
uvalpochile,7649119423508054,ves7lAM,218,477,10,Mon Mar 01 23:55:04 +0000 2010
pucv_cl,10393483749092716,mosNuFr,12332,2959,4044,Sat May 10 23:39:44 +0000 2014
pucv_cl,1185803844082959104,EqrickOrregoDu,10,31,16,Thu Jul 11 22:46:00 +0000 2013
pucv_cl,5041432283607312,riQaydfz8Wr,4,32,9,Wed Dec 19 13:33:40 +0000 2012
uvalpochile,10633801612876910,PatrNciq342535,42,87,10,Mon Oct 21 11:25:18 +0000 2019
pucv_cl,959674755097315712,karlasantibanrz,103,182,86,Thu Sep 09 19:18:42 +0000 2010
pucv_cl,1162078876182280192,KCmcImta_,13,58,5,Wed Sep 12 23:48:31 +0000 2012
usach,1038824216054213632,sZjdvtiQvZ,11940,30,32,Tue Jan 06 00:16:39 +0000 2015
uvalpochile,7561252653247311,orNbecasdi,1770,2963,391,Sun Dec 19 12:34:16 +0000 2010
pucv_cl,12142338850836386,CasadeldDporeP,10544,2084,1159,Thu Nov 10 16:15:29 +0000 2011
ucatolica_chile,1010629305830775,sOpaecle,41,94,0,Sat Jul 11 22:30:19 +0000 2015
pucv_cl,1188693607958639360,arEavega,98,167,95,Thu Aug 27 20:20:08 +0000 2009
pucv_cl,1650871755275180,cid9anicN,13973,2017,17249,Wed Aug 01 20:03:07 +0000 2012
udeconcepcion,1093907545327582,SlendraQuijon,4178,504,70,Wed Jun 15 01:09:50 +0000 2011
pucv_cl,697764572595398656,fatszAltbwebFb,442,397,267,Tue Feb 23 10:50:24 +0000 2010
ubbchile,2071976354893502,zero3UEgs9n9,5,280,15,Thu Mar 07 14:52:25 +0000 2019
pucv_cl,925771069243112320,ieliphfoMsokio,13284,4583,1276,Thu Jan 01 20:12:06 +0000 2015
ucscconcepcion,7023357112738770,eyero_UdeC,1220,280,970,Fri Dec 15 14:03:32 +0000 2017
ubbchile,3253129081377060,jacuBo_m,2326,270,162,Fri Mar 04 22:48:47 +0000 2011
pucv_cl,1215867982614755840,1izQSegcl,6,134,6,Wed Sep 26 18:19:19 +0000 2018
uvalpochile,9355064973673486,ajZcmaAcNtwmv,3956,735,298,Tue Jun 11 00:01:20 +0000 2019
pucv_cl,1229903769668290816,litoalejJandro,2710,345,205,Tue Jan 05 06:25:08 +0000 2010
pucv_cl,11780661701310562,fif_egre2s1G2,186,1831,550,Wed Aug 17 22:20:34 +0000 2011
ucscconcepcion,1264182881755395840,ristba36H44153,0,9,0,Mon Feb 17 02:21:04 +0000 2020
pucv_cl,1256403461957901312,ruAtJukQwpu,563,189,103,Thu Jun 06 05:39:51 +0000 2013
uvalpochile,12179514980017198,1l011J58,45,70,2,Fri Mar 19 02:55:12 +0000 2010
pucv_cl,973575968362916480,lies_at_uc,260,4113,851,Fri Sep 01 21:04:48 +0000 2017
pucv_cl,9933909302634126,vrAss6dmovaX,3442,684,64,Tue Mar 19 04:15:59 +0000 2013
pucv_cl,1194579931959180288,BarS_Rorigo,567,291,62,Mon Sep 05 01:14:39 +0000 2011
usantamaria,959025298371665536,M7kuxih,4,53,18,Wed May 26 16:44:04 +0000 2010
usantamaria,6378626629152649,Chnch072,2,24,1,Fri Oct 18 20:03:10 +0000 2019
pucv_cl,1230188742363473152,diegafaram,12,725,51,Mon May 25 02:56:49 +0000 2015
usach,862434613032744576,oN7sciuRGgon,10,67,2,Mon May 04 14:37:34 +0000 2020
pucv_cl,1815716073620718,rom0_bO2ef,0,418,95,Mon Jan 16 03:59:27 +0000 2012
pucv_cl,7874103132719544,c2Eto_1984,2613,146,46,Fri Sep 02 23:43:25 +0000 2011
pucv_cl,1120447350457751680,FalcoPtAm_c,38,32,3,Fri Aug 21 15:27:17 +0000 2009
pucv_cl,1191186627462897152,zdf3,3,33,0,Wed Nov 13 14:10:48 +0000 2019
pucv_cl,1190039343927062528,ar1Rp,99,648,42,Sun Sep 13 02:39:48 +0000 2009
pucv_cl,9266339437167234,diatepvZ,48,99,29,Fri Mar 31 17:42:17 +0000 2017
UFrontera,11318089224265482,Co6niSoiano,4256,226,64,Mon Jun 27 20:01:24 +0000 2011
pucv_cl,6416450154915695,k_pitnReDYal,2837,1439,418,Thu Aug 27 20:14:24 +0000 2009
pucv_cl,1210563778339874048,DaegelLfy,2,32,4,Tue Feb 19 16:27:05 +0000 2013
pucv_cl,530451018615690,Lo3NeSgv,1006,241,134,Sun Aug 07 22:39:56 +0000 2011
pucv_cl,5271775247087631,FaiuaMaramo,15,46,13,Sun Feb 28 19:01:29 +0000 2010
pucv_cl,818820852485693568,tcar0okb,2,38,1,Tue Mar 24 01:57:45 +0000 2020
ucscconcepcion,3206467032882990,jn_alecs,16,324,4,Wed Apr 01 21:23:18 +0000 2020
UFrontera,9535777994971316,is4KaNc,10,364,81,Sat Feb 15 14:14:23 +0000 2020
ubbchile,1239624818878184704,pradaPr,26,163,19,Sun Mar 18 02:13:56 +0000 2012
ubbchile,1040430860282573184,kaikaivEilu5,48,130,2,Tue Jan 22 16:03:47 +0000 2013
pucv_cl,877566887345397632,Carogla_1b4mv,13,25,14,Sat Nov 21 15:23:14 +0000 2015
pucv_cl,1599655227143597,RAdrigoAcuna6,60,616,97,Mon Oct 12 00:28:27 +0000 2009
pucv_cl,5239249377642949,RamxnwDavp,0,14,0,Mon Jan 27 19:12:05 +0000 2020
pucv_cl,7225556074057663,BEYipoMadH,208,1911,201,Mon Jun 30 15:10:20 +0000 2014
ubbchile,8130100175762178,CtnsWanzaPqraw,296,1233,119,Fri Jul 20 00:35:05 +0000 2012
pucv_cl,1173311434559437312,aelium,5298,832,838,Thu Oct 22 22:58:24 +0000 2009
pucv_cl,1178353013681476864,pSrnnP060043,27,79,2,Wed Sep 06 17:52:14 +0000 2017
pucv_cl,7771462496173680,pSinagacio,195,2428,1589,Thu Nov 23 20:08:33 +0000 2017
pucv_cl,985438916873913088,era_efTlain,4490,1972,388,Mon Aug 20 23:39:38 +0000 2012
uchile,9754448038023724,LuisMan7753066,7063,1729,283,Wed May 24 13:57:53 +0000 2017
pucv_cl,2377029088947656,HoyM5Wtal,1401,2148,583,Wed Apr 11 18:42:06 +0000 2018
pucv_cl,8115546282669183,2rdkK1_7dPNsu,29438,1060,414,Mon Jan 18 00:07:55 +0000 2010
uvalpochile,962666513766564352,Pata_enferMel_a,2589,2071,781,Thu Sep 08 05:23:21 +0000 2011
uchile,743422862880694272,3dnn5pasc,2,388,58,Fri Feb 17 15:37:51 +0000 2012
pucv_cl,1079558859196092288,CIALSf2019,1023,606,12052,Mon Jan 09 19:42:52 +0000 2017
pucv_cl,2753777515984074,UbeAndris,1105,92,103,Sat Jul 24 22:13:17 +0000 2010
usantamaria,7666191711472054,CatalilnIMayne,13,51,8,Tue Sep 19 07:11:52 +0000 2017
pucv_cl,757219903483614464,NepOsoFJio,14,147,35,Fri Apr 30 14:28:05 +0000 2010
pucv_cl,1249330755521529856,fipeanchz,28,108,19,Thu Mar 27 11:37:08 +0000 2014
usach,8895395492118433,3Y7as_les,122,402,192,Mon Dec 02 00:04:42 +0000 2013
ucatolica_chile,4892083208117027,CuMamdZo,15,68,3,Fri Oct 19 15:04:54 +0000 2012
uchile,8150691314572537,CcUciu1ivrsa,0,61,0,Wed May 06 15:30:46 +0000 2020
uvalpochile,1121642228424033408,godI9know,569,129,58,Sun May 13 03:55:59 +0000 2018
pucv_cl,7763528126016896,feej_a,663,94,98,Fri Aug 05 21:53:24 +0000 2011
ubbchile,1729912772175286,komuTnozJGSxn,20,90,5,Sat Apr 07 20:22:36 +0000 2012
pucv_cl,1252073492508822016,yMPastrnMZna1I2,106,80,57,Wed Oct 16 10:25:45 +0000 2013
UFrontera,5232726035324333,afenandBzjY,5901,2674,3495,Sat Jan 24 17:25:37 +0000 2009
ucatolica_chile,1623103164482272,QEServ3oPr,119,107,57,Thu Jan 23 13:35:48 +0000 2020
ucatolica_chile,12185955965991960,alan_waUnke,629,486,255,Wed Jan 25 12:46:49 +0000 2017
pucv_cl,3094039273649458,aIbnnycv,989,397,249,Thu Feb 21 16:26:47 +0000 2013
pucv_cl,2468039768529616,ManuCnalqLuiera,5717,683,272,Sun Jul 03 22:05:30 +0000 2011
ucscconcepcion,1182508557516081152,kwnmastbVr,901,855,242,Sat Sep 19 07:19:50 +0000 2009
pucv_cl,7589471623929674,RLdigY145L8,50,90,7,Wed Apr 06 14:50:29 +0000 2016
uchile,8303135557955583,P7b28,3,126,3,Fri May 22 14:59:16 +0000 2020
pucv_cl,1237500043118057728,HoWreIsPFaazS,12,84,6,Fri Jul 06 01:27:42 +0000 2012
pucv_cl,1249076646958359040,PwauAnto2000,1707,754,366,Wed Aug 10 20:04:50 +0000 2011
pucv_cl,6373007658600957,SuiltEeodtod,875,420,210,Thu Oct 22 01:04:04 +0000 2015
udeconcepcion,9836329914758968,oxqastrov0llO5,46,129,20,Thu Apr 03 03:24:17 +0000 2014
udeconcepcion,4303225667444493,IhSlza,7,183,19,Sat Mar 20 01:30:50 +0000 2010
pucv_cl,3186325735193273,AEsUFdIso10,17252,4300,3344,Tue Jun 18 14:38:18 +0000 2013
pucv_cl,185168202034062,MnRaXbbity,841,367,104,Sat Feb 27 02:11:57 +0000 2010
uvalpochile,1860341596566298,raaqncisk_Z,19,46,7,Sat May 09 01:42:02 +0000 2020
pucv_cl,799263859775817216,senc,28456,4684,534,Tue Nov 25 12:28:59 +0000 2008
ucatolica_chile,1226412791631286784,nesggroemer,1179,849,180,Thu Dec 31 13:54:02 +0000 2009
pucv_cl,1251998209030200064,iGeJhmeb,4703,1819,1866,Wed Dec 12 23:22:45 +0000 2012
pucv_cl,3295915606416290,priPXo8m,40,76,2,Fri Sep 28 09:55:04 +0000 2018
udeconcepcion,736807630896447,MunQzValeJe,2,46,13,Thu Apr 16 21:17:06 +0000 2020
pucv_cl,687932073132817,JlauraDrevism,265,557,146,Sun Apr 13 22:29:24 +0000 2014
pucv_cl,6291081195478770,bvnewane,2875,554,233,Sun Oct 25 18:38:53 +0000 2009
udeconcepcion,847938260531788288,zlocakreiLnI,1,43,4,Sun Apr 12 04:29:52 +0000 2020
pucv_cl,10217959396249276,Renxk485G3,1488,363,48,Thu Sep 19 17:36:16 +0000 2019
ucatolica_chile,8092938550493940,cCiCuXase,414,146,80,Fri Jul 02 20:58:38 +0000 2010
udeconcepcion,918844087433680,MammQ_oRo_e,7,444,15,Fri May 15 13:13:12 +0000 2020
uvalpochile,786273820130772,NjUsonZamXraK1,1,43,1,Thu May 14 07:20:38 +0000 2020
pucv_cl,8705942524875180,pamcGPrWari,713,246,76,Mon Jun 09 20:11:14 +0000 2014
uchile,1078347053487290752,cnRgkMu6s,2,34,10,Fri Mar 19 20:45:55 +0000 2010
pucv_cl,10540961887350976,wistznC2lvet,45534,2502,2658,Mon Aug 17 14:28:09 +0000 2009
uvalpochile,10564109409511758,rydheScaydrl,10326,361,127,Tue Mar 02 21:38:23 +0000 2010
UFrontera,8772649328291720,A3nHesS0etz87,455,197,110,Wed Dec 30 17:44:32 +0000 2009
udeconcepcion,775787485501758976,dsebaLrian8,421,646,97,Sat May 21 15:37:47 +0000 2011
pucv_cl,9211017356284340,nuCyozachK,100,345,114,Wed Aug 18 03:18:21 +0000 2010
pucv_cl,1159168165138243328,aRJBp4roHject,5927,3922,909,Wed Sep 23 02:42:15 +0000 2009
pucv_cl,3384104657554701,jgonzaMleI_e,322,1261,33,Tue Nov 19 03:56:03 +0000 2019
pucv_cl,1032105123137750912,axFakolsk_X,3528,262,157,Sat Aug 29 15:08:08 +0000 2015
pucv_cl,7168092406269717,qieoGrelm,225,311,59,Fri Dec 09 23:51:20 +0000 2016
pucv_cl,1228091256167266560,ble7uDnhiIo,5,44,7,Wed Aug 06 00:20:49 +0000 2014
pucv_cl,11225478283044854,6chmaaraiTA,153,287,301,Fri May 06 05:54:11 +0000 2016
pucv_cl,7908394342524847,ajoGft_,56,99,32,Mon Jun 13 02:17:00 +0000 2011
pucv_cl,1263475168907396352,ADlAarata,7,13,29,Tue Nov 06 22:46:07 +0000 2012
usach,11694744125179784,soKhH2qr20x7,31,1174,192,Thu Oct 24 01:10:19 +0000 2019
uvalpochile,784498710828615936,LdwordLFtbvi,327,132,104,Thu Feb 28 16:19:38 +0000 2013
