idx,count
14927,2
14928,1
14929,2
14930,0
14931,0
14932,1
14933,0
14934,1
14935,0
14936,1
14937,0
14938,0
14939,0
14940,0
14941,0
14942,0
14943,0
14944,0
14945,1
14946,1
14947,1
14948,0
14949,0
14950,1
14951,1
14952,1
14953,0
14954,0
14955,0
14956,1
14957,1
14958,0
14959,0
14960,0
14961,0
14962,0
14963,1
14964,0
14965,1
14966,1
14967,1
14968,0
14969,0
14970,0
14971,2
14972,1
14973,1
14974,1
14975,0
14976,0
14977,1
14978,1
14979,1
14980,2
14981,0
14982,0
14983,0
14984,0
14985,0
14986,1
14987,0
14988,0
14989,1
14990,1
14991,2
14992,0
14993,2
14994,0
14995,1
14996,0
14997,2
14998,1
14999,0
15000,1
15001,0
15002,0
15003,0
15004,1
15005,1
15006,1
15007,0
15008,0
15009,0
15010,0
15011,0
15012,0
15013,0
15014,2
15015,0
15016,1
15017,1
15018,0
15019,0
15020,2
15021,2
15022,0
15023,1
15024,1
15025,0
15026,1
15027,2
15028,0
15029,1
15030,0
15031,0
15032,1
15033,0
15034,0
15035,0
15036,0
15037,1
15038,0
15039,0
15040,0
15041,0
15042,0
15043,2
15044,0
15045,0
15046,1
15047,0
15048,2
15049,1
15050,0
15051,0
15052,2
15053,0
15054,1
15055,0
15056,0
15057,1
15058,1
15059,3
15060,2
15061,1
15062,0
15063,0
15064,1
15065,0
15066,1
15067,0
15068,0
15069,0
15070,0
15071,0
15072,0
15073,1
15074,0
15075,0
15076,0
15077,0
15078,0
15079,0
15080,0
15081,0
15082,0
15083,0
15084,2
15085,0
15086,0
15087,0
15088,0
15089,0
15090,0
15091,0
15092,1
15093,1
15094,0
15095,0
15096,0
15097,2
15098,0
15099,0
15100,0
15101,0
15102,0
15103,0
15104,0
15105,0
15106,1
15107,1
15108,0
15109,0
15110,0
15111,0
15112,0
15113,2
15114,0
15115,1
15116,1
15117,0
15118,1
15119,0
15120,0
15121,0
15122,1
15123,1
15124,0
15125,0
15126,0
15127,2
15128,1
15129,0
15130,0
15131,0
15132,0
15133,2
15134,1
15135,0
15136,0
15137,0
15138,0
15139,0
15140,0
15141,0
15142,1
15143,0
15144,0
15145,1
15146,0
15147,1
15148,0
15149,0
15150,0
15151,0
15152,1
15153,0
15154,0
15155,1
15156,0
15157,1
15158,1
15159,1
15160,0
15161,1
15162,0
15163,2
15164,0
15165,1
15166,0
15167,2
15168,0
15169,0
15170,0
15171,0
15172,0
15173,0
15174,1
15175,1
15176,0
15177,2
15178,0
15179,0
15180,0
15181,0
15182,0
15183,0
15184,0
15185,0
15186,2
15187,0
15188,1
15189,1
15190,0
15191,0
15192,0
15193,0
15194,0
15195,1
15196,0
15197,0
15198,0
15199,0
15200,0
15201,2
15202,0
15203,0
15204,0
15205,1
15206,0
15207,0
15208,1
15209,0
15210,0
15211,0
15212,0
15213,2
15214,0
15215,0
15216,0
15217,0
15218,0
15219,0
15220,1
15221,0
15222,0
15223,0
15224,1
15225,0
15226,2
15227,0
15228,0
15229,1
15230,0
15231,0
15232,0
15233,0
15234,1
15235,3
15236,0
15237,0
15238,1
15239,1
15240,0
15241,0
15242,0
15243,0
15244,1
15245,0
15246,0
15247,0
15248,0
15249,0
15250,0
15251,0
15252,0
15253,1
15254,1
15255,0
15256,0
15257,2
15258,0
15259,0
15260,1
15261,0
15262,0
15263,0
15264,0
15265,0
15266,0
15267,0
15268,0
15269,0
15270,0
15271,1
15272,1
15273,0
15274,0
15275,0
15276,0
15277,0
15278,0
15279,1
15280,0
15281,0
15282,0
15283,0
15284,1
15285,0
15286,0
15287,1
15288,0
15289,2
15290,0
15291,1
15292,0
15293,0
15294,0
15295,0
15296,0
15297,1
15298,0
15299,0
15300,0
15301,1
15302,1
15303,1
15304,0
15305,0
15306,0
15307,0
15308,0
15309,1
15310,0
15311,1
15312,1
15313,0
15314,1
15315,0
15316,0
15317,0
15318,0
15319,0
15320,0
15321,0
15322,0
15323,1
15324,1
15325,0
15326,0
15327,0
15328,0
15329,0
15330,1
15331,1
15332,0
15333,0
15334,0
15335,0
15336,0
15337,1
15338,1
15339,1
15340,1
15341,0
15342,1
15343,0
15344,0
15345,0
15346,0
15347,0
15348,0
15349,0
15350,0
15351,0
15352,1
15353,1
15354,3
15355,0
15356,0
15357,1
15358,0
15359,0
15360,1
15361,0
15362,0
15363,1
15364,0
15365,0
15366,0
15367,1
15368,0
15369,1
15370,0
15371,1
15372,0
15373,0
15374,1
15375,0
15376,0
15377,1
15378,1
15379,0
15380,0
15381,0
15382,1
15383,0
15384,1
15385,0
15386,0
15387,0
15388,0
15389,0
15390,0
15391,0
15392,1
15393,1
15394,0
15395,0
15396,0
15397,1
15398,2
15399,0
15400,1
15401,0
15402,0
15403,0
15404,2
15405,0
15406,0
15407,0
15408,0
15409,0
15410,1
15411,1
15412,1
15413,0
15414,1
15415,1
15416,1
15417,0
15418,0
15419,0
15420,1
15421,0
15422,2
15423,0
15424,0
15425,1
15426,0
15427,0
15428,0
15429,0
15430,0
15431,0
15432,1
15433,0
15434,0
15435,0
15436,0
15437,1
15438,1
15439,0
15440,0
15441,0
15442,0
15443,0
15444,0
15445,0
15446,0
15447,1
15448,1
15449,0
15450,1
15451,0
15452,0
15453,1
15454,0
15455,0
15456,1
15457,0
15458,0
15459,1
15460,1
15461,0
15462,1
15463,0
15464,0
15465,0
15466,0
15467,0
15468,0
15469,1
15470,0
15471,2
15472,0
15473,0
15474,0
15475,0
15476,0
15477,1
15478,0
15479,0
15480,1
15481,1
15482,2
15483,2
15484,0
15485,1
15486,0
15487,1
15488,0
15489,0
15490,1
15491,0
15492,0
15493,0
15494,1
15495,0
15496,2
15497,1
15498,0
15499,0
15500,0
15501,0
15502,1
15503,0
15504,0
15505,2
15506,0
15507,0
15508,0
15509,0
15510,2
15511,0
15512,0
15513,1
15514,0
15515,0
15516,0
15517,0
15518,0
15519,0
15520,1
15521,0
15522,0
15523,2
15524,1
15525,0
15526,2
15527,0
15528,0
15529,0
15530,0
15531,1
15532,0
15533,0
15534,1
15535,1
15536,1
15537,1
15538,1
15539,1
15540,0
15541,0
15542,0
15543,0
15544,1
15545,0
15546,0
15547,0
15548,0
15549,0
15550,2
15551,0
15552,0
15553,0
15554,0
15555,0
15556,1
15557,3
15558,1
15559,0
15560,1
15561,0
15562,0
15563,0
15564,0
15565,1
15566,0
15567,1
15568,0
15569,0
15570,0
15571,0
15572,0
15573,0
15574,0
15575,0
15576,1
15577,2
15578,0
15579,0
15580,0
15581,0
15582,1
15583,0
15584,0
15585,0
15586,0
15587,1
15588,0
15589,0
15590,0
15591,1
15592,1
15593,1
15594,0
15595,0
15596,0
15597,0
15598,0
15599,0
15600,0
15601,0
15602,0
15603,1
15604,0
15605,0
15606,0
15607,0
15608,0
15609,0
15610,0
15611,0
15612,1
15613,2
15614,0
15615,1
15616,2
15617,0
15618,1
15619,1
15620,0
15621,0
15622,0
15623,0
15624,1
15625,0
15626,0
15627,0
15628,0
15629,0
15630,0
15631,1
15632,0
15633,1
15634,1
15635,1
15636,2
15637,1
15638,0
15639,1
15640,0
15641,3
15642,0
15643,0
15644,0
15645,1
15646,0
15647,0
15648,0
15649,1
15650,0
15651,0
15652,0
15653,0
15654,0
15655,0
15656,0
15657,0
15658,0
15659,1
15660,1
15661,0
15662,0
15663,0
15664,1
15665,1
15666,0
15667,0
15668,1
15669,0
15670,1
15671,1
15672,0
15673,0
15674,0
15675,0
15676,0
15677,0
15678,0
15679,0
15680,1
15681,0
15682,1
15683,0
15684,0
15685,0
15686,0
15687,0
15688,0
15689,0
15690,0
15691,0
15692,0
15693,1
15694,0
15695,0
15696,0
15697,0
15698,3
15699,0
15700,0
15701,0
15702,0
15703,0
15704,0
15705,0
15706,0
15707,0
15708,0
15709,0
15710,2
15711,0
15712,0
15713,0
15714,1
15715,0
15716,0
15717,0
15718,2
15719,1
15720,0
15721,1
15722,0
15723,0
15724,0
15725,1
15726,1
15727,0
15728,1
15729,0
15730,1
15731,0
15732,0
15733,0
15734,1
15735,0
15736,0
15737,0
15738,0
15739,0
15740,1
15741,0
15742,0
15743,0
15744,0
15745,0
15746,0
15747,1
15748,0
15749,2
15750,0
15751,0
15752,0
15753,0
15754,1
15755,0
15756,1
15757,1
15758,1
15759,0
15760,0
15761,1
15762,1
15763,0
15764,0
15765,0
15766,0
15767,1
15768,0
15769,1
15770,0
15771,0
15772,0
15773,2
15774,0
15775,1
15776,1
15777,0
15778,0
15779,0
15780,1
15781,0
15782,1
15783,0
15784,0
15785,0
15786,0
15787,3
15788,2
15789,1
15790,0
15791,0
15792,0
15793,0
15794,1
15795,0
15796,0
15797,2
15798,0
15799,0
15800,0
15801,0
15802,1
15803,0
15804,0
15805,0
15806,1
15807,2
15808,0
15809,0
15810,0
15811,1
15812,1
15813,0
15814,1
15815,0
15816,0
15817,1
15818,0
15819,0
15820,1
15821,1
15822,0
15823,0
15824,1
15825,1
15826,0
15827,0
15828,0
15829,2
15830,0
15831,0
15832,1
15833,1
15834,0
15835,1
15836,0
15837,0
15838,0
15839,0
15840,1
15841,0
15842,1
15843,0
15844,1
15845,0
15846,1
15847,0
15848,0
15849,1
15850,0
15851,0
15852,0
15853,0
15854,0
15855,1
15856,0
15857,0
15858,1
15859,0
15860,0
15861,0
15862,0
15863,0
15864,0
15865,0
15866,0
15867,0
15868,0
15869,0
15870,0
15871,0
15872,1
15873,0
15874,0
15875,1
15876,0
15877,0
15878,0
15879,0
15880,1
15881,2
15882,0
15883,0
15884,2
15885,2
15886,1
15887,1
15888,1
15889,1
15890,0
15891,0
15892,0
15893,0
15894,1
15895,0
15896,0
15897,2
15898,0
15899,0
15900,0
15901,2
15902,0
15903,0
15904,1
15905,0
15906,1
15907,1
15908,0
15909,0
15910,0
15911,1
15912,0
15913,0
15914,0
15915,0
15916,0
15917,0
15918,1
15919,0
15920,0
15921,0
15922,0
15923,0
15924,1
15925,1
15926,0
15927,1
15928,0
15929,0
15930,0
15931,2
15932,1
15933,0
15934,0
15935,0
15936,0
15937,0
15938,1
15939,0
15940,0
15941,1
15942,0
15943,1
15944,0
15945,1
15946,0
15947,1
15948,2
15949,1
15950,0
15951,0
15952,1
15953,1
15954,0
15955,0
15956,0
15957,0
15958,0
15959,0
15960,0
15961,1
15962,1
15963,0
15964,1
15965,4
15966,0
15967,1
15968,0
15969,1
15970,0
15971,2
15972,0
15973,1
15974,2
15975,1
15976,2
15977,1
15978,1
15979,0
15980,0
15981,0
15982,0
15983,1
15984,1
15985,0
15986,1
15987,0
15988,3
15989,0
15990,2
15991,0
15992,0
15993,0
15994,1
15995,0
15996,0
15997,0
15998,1
15999,0
16000,0
16001,0
16002,0
16003,0
16004,0
16005,1
16006,2
16007,0
16008,0
16009,0
16010,0
16011,1
16012,0
16013,1
16014,0
16015,0
16016,0
16017,0
16018,0
16019,0
16020,1
16021,0
16022,0
16023,1
16024,0
16025,0
16026,0
16027,0
16028,0
16029,1
16030,0
16031,0
16032,1
16033,0
16034,0
16035,0
16036,0
16037,0
16038,0
16039,1
16040,0
16041,0
16042,1
16043,0
16044,0
16045,0
16046,0
16047,1
16048,1
16049,1
16050,1
16051,0
16052,0
16053,0
16054,1
16055,0
16056,0
16057,1
16058,0
16059,2
16060,1
16061,0
16062,0
16063,0
16064,0
16065,0
16066,0
16067,0
16068,0
16069,1
16070,0
16071,0
16072,0
16073,0
16074,0
16075,0
16076,0
16077,0
16078,0
16079,0
16080,0
16081,1
16082,0
16083,1
16084,0
16085,0
16086,1
16087,1
16088,0
16089,0
16090,1
16091,0
16092,1
16093,0
16094,0
16095,2
16096,0
16097,1
16098,0
16099,0
16100,0
16101,0
16102,0
16103,0
16104,1
16105,0
16106,1
16107,0
16108,1
16109,0
16110,0
16111,0
16112,0
16113,0
16114,1
16115,0
16116,0
16117,2
16118,1
16119,2
16120,0
16121,0
16122,1
16123,0
16124,1
16125,0
16126,1
16127,0
16128,0
16129,1
16130,1
16131,1
16132,0
16133,0
16134,1
16135,0
16136,0
16137,0
16138,1
16139,0
16140,4
16141,0
16142,0
16143,0
16144,0
16145,0
16146,0
16147,1
16148,3
16149,1
16150,0
16151,0
16152,0
16153,0
16154,0
16155,1
16156,0
16157,1
16158,0
16159,0
16160,0
16161,0
16162,0
16163,0
16164,0
16165,0
16166,1
16167,0
16168,0
16169,0
16170,1
16171,0
16172,0
16173,1
16174,0
16175,0
16176,1
16177,0
16178,0
16179,0
16180,0
16181,0
16182,0
16183,1
16184,0
16185,0
16186,0
16187,0
16188,0
16189,1
16190,0
16191,1
16192,1
16193,0
16194,0
16195,0
16196,1
16197,0
16198,0
16199,0
16200,0
16201,0
16202,0
16203,0
16204,2
16205,0
16206,0
16207,1
16208,0
16209,0
16210,0
16211,0
16212,1
16213,1
16214,1
16215,0
16216,0
16217,0
16218,0
16219,0
16220,0
16221,0
16222,0
16223,0
16224,0
16225,1
16226,0
16227,0
16228,0
16229,0
16230,0
16231,0
16232,0
16233,0
16234,1
16235,0
16236,2
16237,0
16238,1
16239,1
16240,1
16241,0
16242,1
16243,0
16244,0
16245,0
16246,0
16247,0
16248,1
16249,0
16250,1
16251,0
16252,0
16253,0
16254,0
16255,2
16256,0
16257,1
16258,2
16259,1
16260,1
16261,0
16262,1
16263,1
16264,0
16265,2
16266,0
16267,2
16268,0
16269,0
16270,0
16271,0
16272,0
16273,2
16274,1
16275,0
16276,0
16277,0
16278,0
16279,0
16280,1
16281,1
16282,0
16283,0
16284,0
16285,0
16286,0
16287,0
16288,0
16289,0
16290,0
16291,0
16292,0
16293,1
16294,0
16295,0
16296,0
16297,0
16298,0
16299,0
16300,0
16301,0
16302,0
16303,0
16304,0
16305,1
16306,1
16307,0
16308,0
16309,1
16310,0
16311,0
16312,0
16313,2
16314,1
16315,1
16316,0
16317,0
16318,1
16319,0
16320,0
16321,1
16322,0
16323,2
16324,0
16325,0
16326,1
16327,0
16328,0
16329,1
16330,1
16331,0
16332,0
16333,0
16334,0
16335,1
16336,0
16337,1
16338,0
16339,1
16340,0
16341,1
16342,0
16343,0
16344,1
16345,0
16346,0
16347,0
16348,0
16349,0
16350,0
16351,1
16352,1
16353,0
16354,0
16355,0
16356,0
16357,0
16358,0
16359,2
16360,1
16361,0
16362,0
16363,2
16364,0
16365,0
16366,0
16367,0
16368,2
16369,0
16370,0
16371,1
16372,0
16373,0
16374,0
16375,0
16376,0
16377,1
16378,0
16379,1
16380,1
16381,0
16382,0
16383,0
16384,0
16385,0
16386,0
16387,2
16388,0
16389,0
16390,0
16391,1
16392,1
16393,0
16394,1
16395,0
16396,0
16397,0
16398,3
16399,1
16400,1
16401,1
16402,0
16403,0
16404,0
16405,2
16406,1
16407,1
16408,1
16409,1
16410,1
16411,1
16412,0
16413,0
16414,0
16415,0
16416,0
16417,0
16418,0
16419,1
16420,0
16421,0
16422,0
16423,0
16424,2
16425,1
16426,1
16427,0
16428,2
16429,0
16430,0
16431,2
16432,0
16433,0
16434,0
16435,0
16436,0
16437,0
16438,0
16439,0
16440,1
16441,0
16442,0
16443,0
16444,0
16445,0
16446,1
16447,0
16448,1
16449,0
16450,0
16451,0
16452,0
16453,0
16454,0
16455,1
16456,0
16457,2
16458,0
16459,0
16460,0
16461,0
16462,0
16463,0
16464,1
16465,0
16466,1
16467,1
16468,0
16469,0
16470,0
16471,0
16472,0
16473,0
16474,0
16475,1
16476,0
16477,0
16478,0
16479,0
16480,0
16481,1
16482,0
16483,0
16484,1
16485,1
16486,0
16487,1
16488,0
16489,0
16490,0
16491,1
16492,0
16493,0
16494,2
16495,0
16496,0
16497,1
16498,1
16499,0
16500,1
16501,0
16502,0
16503,2
16504,1
16505,0
16506,0
16507,0
16508,0
16509,0
16510,1
16511,0
16512,0
16513,1
16514,0
16515,0
16516,0
16517,1
16518,1
16519,0
16520,0
16521,0
16522,0
16523,0
16524,0
16525,0
16526,1
16527,1
16528,0
16529,0
16530,0
16531,1
16532,1
16533,1
16534,0
16535,0
16536,0
16537,1
16538,1
16539,1
16540,0
16541,0
16542,1
16543,0
16544,0
16545,0
16546,0
16547,0
16548,1
16549,0
16550,1
16551,0
16552,0
16553,0
16554,1
16555,2
16556,0
16557,0
16558,0
16559,0
16560,0
16561,1
16562,0
16563,1
16564,2
16565,0
16566,1
16567,0
16568,0
16569,0
16570,0
16571,1
16572,1
16573,2
16574,0
16575,1
16576,0
16577,0
16578,2
16579,1
16580,0
16581,0
16582,1
16583,0
16584,0
16585,0
16586,0
16587,0
16588,1
16589,1
16590,0
16591,0
16592,0
16593,0
16594,0
16595,0
16596,0
16597,0
16598,0
16599,0
16600,0
16601,0
16602,1
16603,0
16604,0
16605,0
16606,1
16607,0
16608,0
16609,0
16610,0
16611,0
16612,0
16613,1
16614,0
16615,0
16616,0
16617,0
16618,0
16619,1
16620,0
16621,0
16622,0
16623,0
16624,0
16625,0
16626,0
16627,0
16628,0
16629,0
16630,0
16631,2
16632,0
16633,0
16634,1
16635,1
16636,1
16637,0
16638,0
16639,0
16640,0
16641,0
16642,0
16643,0
16644,0
16645,1
16646,0
16647,2
16648,0
16649,1
16650,2
16651,0
16652,1
16653,0
16654,0
16655,3
16656,0
16657,0
16658,0
16659,2
16660,0
16661,0
16662,1
16663,0
16664,1
16665,0
16666,1
16667,1
16668,0
16669,1
16670,1
16671,1
16672,0
16673,1
16674,1
16675,0
16676,0
16677,0
16678,1
16679,1
16680,0
16681,0
16682,0
16683,1
16684,0
16685,0
16686,1
16687,0
16688,1
16689,0
16690,0
16691,1
16692,0
16693,0
16694,0
16695,1
16696,0
16697,0
16698,0
16699,0
16700,0
16701,0
16702,0
16703,0
16704,0
16705,0
16706,1
16707,1
16708,1
16709,0
16710,0
16711,2
16712,1
16713,0
16714,0
16715,1
16716,0
16717,1
16718,1
16719,0
16720,1
16721,1
16722,0
16723,1
16724,1
16725,0
16726,0
16727,2
16728,1
16729,2
16730,0
16731,1
16732,0
16733,0
16734,0
16735,0
16736,2
16737,0
16738,0
16739,0
16740,0
16741,0
16742,0
16743,0
16744,1
16745,0
16746,0
16747,0
16748,1
16749,1
16750,0
16751,1
16752,0
16753,1
16754,2
16755,1
16756,0
16757,0
16758,0
16759,1
16760,2
16761,0
16762,2
16763,2
16764,0
16765,1
16766,0
16767,1
16768,0
16769,0
16770,0
16771,0
16772,1
16773,1
16774,1
16775,0
16776,0
16777,0
16778,0
16779,0
16780,0
16781,1
16782,0
16783,0
16784,0
16785,0
16786,1
16787,0
16788,0
16789,3
16790,0
16791,0
16792,2
16793,0
16794,0
16795,0
16796,0
16797,0
16798,1
16799,0
16800,1
16801,1
16802,1
16803,0
16804,0
16805,1
16806,2
16807,2
16808,0
16809,0
16810,0
16811,1
16812,1
16813,0
16814,0
16815,0
16816,0
16817,0
16818,0
16819,0
16820,0
16821,0
16822,0
16823,0
16824,0
16825,0
16826,1
16827,0
16828,1
16829,0
16830,0
16831,0
16832,0
16833,0
16834,0
16835,0
16836,0
16837,0
16838,1
16839,0
16840,2
16841,1
16842,0
16843,0
16844,0
16845,0
16846,0
16847,0
16848,0
16849,1
16850,1
16851,1
16852,0
16853,0
16854,1
16855,0
16856,0
16857,1
16858,0
16859,1
16860,0
16861,1
16862,0
16863,1
16864,0
16865,0
16866,0
16867,1
16868,1
16869,0
16870,0
16871,3
16872,0
16873,0
16874,0
16875,1
16876,1
16877,0
16878,1
16879,1
16880,1
16881,0
16882,1
16883,0
16884,0
16885,1
16886,1
16887,0
16888,0
16889,0
16890,0
16891,0
16892,0
16893,0
16894,0
16895,0
16896,0
16897,0
16898,1
16899,0
16900,1
16901,0
16902,1
16903,0
16904,0
16905,1
16906,2
16907,0
16908,0
16909,0
16910,1
16911,1
16912,0
16913,0
16914,0
16915,0
16916,0
16917,0
16918,0
16919,2
16920,0
16921,1
16922,1
16923,0
16924,0
16925,1
16926,0
16927,1
16928,0
16929,2
16930,1
16931,0
16932,1
16933,0
16934,2
16935,1
16936,0
16937,0
16938,0
16939,0
16940,0
16941,0
16942,0
16943,0
16944,1
16945,1
16946,0
16947,0
16948,0
16949,0
16950,0
16951,0
16952,0
16953,0
16954,0
16955,1
16956,0
16957,0
16958,0
16959,0
16960,1
16961,1
16962,1
16963,0
16964,0
16965,0
16966,0
16967,0
16968,0
16969,0
16970,0
16971,1
16972,0
16973,0
16974,0
16975,0
16976,0
16977,0
16978,0
16979,1
16980,1
16981,0
16982,0
16983,1
16984,1
16985,1
16986,0
16987,1
16988,0
16989,0
16990,1
16991,0
16992,0
16993,0
16994,1
16995,0
16996,0
16997,0
16998,1
16999,0
17000,0
17001,0
17002,0
17003,1
17004,0
17005,2
17006,0
17007,0
17008,0
17009,0
17010,0
17011,0
17012,0
17013,0
17014,0
17015,0
17016,0
17017,1
17018,1
17019,1
17020,0
17021,1
17022,1
17023,0
17024,0
17025,0
17026,1
17027,0
17028,0
17029,0
17030,1
17031,0
17032,0
17033,0
17034,2
17035,0
17036,1
17037,1
17038,1
17039,0
17040,2
17041,0
17042,0
17043,0
17044,0
17045,1
17046,0
17047,2
17048,2
17049,0
17050,0
17051,0
17052,0
17053,0
17054,0
17055,0
17056,0
17057,1
17058,0
17059,0
17060,0
17061,1
17062,1
17063,0
17064,1
17065,0
17066,1
17067,0
17068,0
17069,0
17070,0
17071,0
17072,0
17073,0
17074,0
17075,0
17076,1
17077,0
17078,1
17079,1
17080,0
17081,0
17082,0
17083,0
17084,0
17085,1
17086,0
17087,0
17088,0
17089,1
17090,0
17091,1
17092,1
17093,0
17094,0
17095,0
17096,0
17097,0
17098,0
17099,1
17100,2
17101,0
17102,0
17103,0
17104,0
17105,0
17106,0
17107,0
17108,0
17109,0
17110,1
17111,1
17112,0
17113,0
17114,0
17115,1
17116,0
17117,0
17118,1
17119,0
17120,3
17121,0
17122,0
17123,0
17124,0
17125,0
17126,0
17127,0
17128,0
17129,0
17130,0
17131,0
17132,1
17133,1
17134,2
17135,0
17136,1
17137,0
17138,0
17139,1
17140,2
17141,0
17142,0
17143,0
17144,0
17145,1
17146,1
17147,1
17148,0
17149,0
17150,3
17151,1
17152,1
17153,0
17154,0
17155,3
17156,1
17157,0
17158,0
17159,0
17160,1
17161,0
17162,0
17163,0
17164,0
17165,0
17166,1
17167,0
17168,0
17169,0
17170,1
17171,0
17172,0
17173,0
17174,1
17175,0
17176,0
17177,0
17178,2
17179,0
17180,0
17181,0
17182,0
17183,1
17184,0
17185,0
17186,1
17187,0
17188,1
17189,0
17190,0
17191,1
17192,0
17193,1
17194,0
17195,0
17196,0
17197,1
17198,1
17199,1
17200,0
17201,1
17202,2
17203,0
17204,1
17205,1
17206,0
17207,1
17208,1
17209,0
17210,0
17211,0
17212,0
17213,0
17214,0
17215,0
17216,0
17217,2
17218,0
17219,1
17220,1
17221,0
17222,0
17223,0
17224,0
17225,0
17226,1
17227,1
17228,1
17229,0
17230,0
17231,0
17232,2
17233,0
17234,1
17235,1
17236,0
17237,0
17238,0
17239,1
17240,0
17241,0
17242,0
17243,1
17244,0
17245,0
17246,0
17247,0
17248,1
17249,0
17250,0
17251,1
17252,0
17253,0
17254,0
17255,1
17256,1
17257,0
17258,2
17259,0
17260,0
17261,0
17262,0
17263,0
17264,1
17265,0
17266,0
17267,1
17268,1
17269,0
17270,0
17271,0
17272,0
17273,0
17274,0
17275,0
17276,0
17277,0
17278,1
17279,0
17280,0
17281,0
17282,0
17283,0
17284,0
17285,0
17286,0
17287,0
17288,1
17289,0
17290,0
17291,0
17292,1
17293,1
17294,0
17295,1
17296,0
17297,0
17298,0
17299,1
17300,0
17301,0
17302,1
17303,1
17304,0
17305,0
17306,0
17307,0
17308,0
17309,0
17310,1
17311,1
17312,0
17313,1
17314,0
17315,0
17316,1
17317,2
17318,0
17319,0
17320,0
17321,0
17322,0
17323,1
17324,0
17325,0
17326,0
17327,0
17328,0
17329,0
17330,0
17331,5
17332,1
17333,0
17334,4
17335,1
17336,0
17337,1
17338,1
17339,0
17340,1
17341,0
17342,1
17343,1
17344,1
17345,0
17346,1
17347,1
17348,1
17349,0
17350,1
17351,0
17352,0
17353,2
17354,0
17355,1
17356,0
17357,1
17358,0
17359,0
17360,0
17361,1
17362,0
17363,0
17364,0
17365,0
17366,0
17367,0
17368,1
17369,0
17370,0
17371,0
17372,0
17373,0
17374,1
17375,0
17376,0
17377,0
17378,0
17379,0
17380,0
17381,0
17382,3
17383,0
17384,1
17385,0
17386,0
17387,0
17388,0
17389,0
17390,0
17391,0
17392,0
17393,1
17394,0
17395,0
17396,0
17397,0
17398,2
17399,0
17400,1
17401,0
17402,0
17403,0
17404,0
17405,0
17406,0
17407,1
17408,0
17409,1
17410,1
17411,2
17412,1
17413,0
17414,1
17415,0
17416,0
17417,1
17418,0
17419,1
17420,1
17421,0
17422,0
17423,1
17424,1
17425,0
17426,0
17427,0
17428,0
17429,0
17430,1
17431,0
17432,0
17433,1
17434,1
17435,1
17436,0
17437,1
17438,0
17439,0
17440,0
17441,0
17442,1
17443,0
17444,0
17445,1
17446,0
17447,0
17448,0
17449,0
17450,0
17451,0
17452,2
17453,1
17454,0
17455,0
17456,0
17457,0
17458,0
17459,0
17460,1
17461,1
17462,1
17463,1
17464,0
17465,0
17466,1
17467,0
17468,0
17469,0
17470,0
17471,0
17472,0
17473,0
17474,0
17475,0
17476,0
17477,0
17478,1
17479,1
17480,0
17481,1
17482,0
17483,1
17484,0
17485,0
17486,0
17487,0
17488,1
17489,0
17490,0
17491,1
17492,0
17493,0
17494,1
17495,0
17496,1
17497,1
17498,1
17499,0
17500,0
17501,0
17502,0
17503,1
17504,0
17505,1
17506,0
17507,0
17508,0
17509,2
17510,1
17511,0
17512,0
17513,0
17514,1
17515,1
17516,1
17517,2
17518,0
17519,1
17520,0
17521,1
17522,0
17523,0
17524,0
17525,0
17526,0
17527,1
17528,0
17529,1
17530,0
17531,0
17532,0
17533,0
17534,0
17535,0
17536,0
17537,1
17538,1
17539,0
17540,0
17541,0
17542,0
17543,0
17544,0
17545,2
17546,0
17547,0
17548,0
17549,0
17550,1
17551,1
17552,0
17553,0
17554,0
17555,1
17556,2
17557,0
17558,2
17559,0
17560,1
17561,1
17562,0
17563,0
17564,0
17565,0
17566,0
17567,0
17568,1
17569,0
17570,0
17571,0
17572,0
17573,0
17574,1
17575,0
17576,0
17577,1
17578,0
17579,0
17580,0
17581,1
17582,1
17583,0
17584,1
17585,0
17586,0
17587,0
17588,0
17589,0
17590,0
17591,0
17592,0
17593,0
17594,1
17595,0
17596,0
17597,0
17598,0
17599,0
17600,0
17601,0
17602,1
17603,0
17604,1
17605,0
17606,1
17607,1
17608,0
17609,0
17610,0
17611,0
17612,0
17613,0
17614,1
17615,0
17616,0
17617,0
17618,0
17619,0
17620,1
17621,0
17622,0
17623,0
17624,1
17625,0
17626,0
17627,1
17628,0
17629,0
17630,0
17631,0
17632,2
17633,0
17634,0
17635,1
17636,1
17637,0
17638,0
17639,0
17640,1
17641,0
17642,0
17643,0
17644,1
17645,0
17646,0
17647,0
17648,0
17649,1
17650,1
17651,0
17652,0
17653,0
17654,0
17655,1
17656,0
17657,0
17658,0
17659,0
17660,0
17661,0
17662,0
17663,0
17664,1
17665,0
17666,2
17667,0
17668,1
17669,2
17670,0
17671,0
17672,0
17673,0
17674,1
17675,0
17676,1
17677,0
17678,0
17679,1
17680,0
17681,0
17682,0
17683,0
17684,0
17685,1
17686,0
17687,2
17688,0
17689,0
17690,0
17691,0
17692,2
17693,0
17694,2
17695,0
17696,0
17697,0
17698,2
17699,1
17700,0
17701,1
17702,2
17703,1
17704,0
17705,1
17706,0
17707,0
17708,0
17709,0
17710,2
17711,0
17712,0
17713,1
17714,0
17715,0
17716,1
17717,0
17718,0
17719,0
17720,0
17721,1
17722,1
17723,1
17724,0
17725,0
